id,name,status,marki,sity,adress,X,Y,telefon,site,time1,time2,pay
S1459,А.Т.С.. сеть автомастерских,Независимый,Все марки,Москва,Подольских Курсантов. вл9Б ст2,37.62619461,55.60712545,(495) 500-65-93,www.atsbox.ru,9:00-21:00,9:00-21:00,Наличный расчет
S1460,БАЗА. автосервис,Независимый,Все марки,Москва,Калужское шоссе. вл1е,37.17175755,55.34402034,8-916-201-19-44,tk-baza.ru,9:00-19:00,9:00-19:00,Наличный расчет. Оплата через банк. через банк
S1461,БАРС. ООО. торгово-сервисная компания Нахабино Лесопарковая,Независимый,Все марки,Нахабино,Лесопарковая. 2 ст1,37.20939768,55.84057835,(495) 566-41-54,www.avto-bars.ru,,,Наличный расчет. Оплата через банк. через банк
S1462,БАРС. ООО. торгово-сервисная компания Нахабино Лагерная,Независимый,Все марки,Нахабино,Лагерная 20,37.162818 ,55.846618 ,(495) 592 - 06 - 40 ,www.avto-bars.ru,,,Наличный расчет. Оплата через банк. через банк
S1463,БАРС. ООО. торгово-сервисная компания Москва Промышленная,Независимый,Все марки,Москва,Промышленная. 10,37.630769 ,55.635869 , (499) 929 - 95 - 95 ,www.avto-bars.ru,,,Наличный расчет. Оплата через банк. через банк
S1464,Белый Сервис Октябрьский,Независимый,Все марки,Октябрьский (Люберецкий район),Ленина. 41,37.98028689,55.60374585,(495) 640-99-18,www.beliyservice.ru,9:00-21:00,9:00-21:00,Наличный расчет. Оплата через банк. через банк
S1465,Белый Сервис Виноградово,Независимый,Все марки,Московская обл.. Мытищинский район.  ,с. Виноградово. д.36-В,37.541054 ,55.945635 , (495) 221-38-90 ,www.beliyservice.ru,9:00-21:00,9:00-21:00,Наличный расчет. Оплата через банк. через банк
S1466,Белый Сервис на Шипиловской,Независимый,Все марки,Москва,ул. Шипиловская. д.44а ,37.728604 ,55.621297 ,8 (499) 782-66-30 ,www.beliyservice.ru,9:00-21:00,9:00-21:00,Наличный расчет. Оплата через банк. через банк
S1467,Белый Сервис на Шабаловке,Независимый,Все марки,Москва,5-ый Верхний Михайловский проезд д.2 ,37.604583 ,55.706781 ,8 (495) 645-0040 ,www.beliyservice.ru,,,Наличный расчет. Оплата через банк. через банк
S1468,Белый Сервис на Павелецкой,Независимый,Все марки,Москва,ул. Дубининская. д.80 ,37.633913 ,55.718441 ,8 (495)956-12-32 ,www.beliyservice.ru,9:00-20:00,9:00-20:00,Наличный расчет. Оплата через банк. через банк
S1469,Белый Сервис Револт,Независимый,Все марки,Москва,Тюменский проезд. д.5. стр.2. ,37.740974 ,55.809676 ,(495)601-9-610 ,www.beliyservice.ru,9:00-20:00,9:00-20:00,Наличный расчет. Оплата через банк. через банк
S1470,Белый Сервис Перово,Независимый,Все марки,Москва,ул. Кусковская 20А ,37.78474 ,55.741252 ,8(495)644-00-01 ,www.beliyservice.ru,,,Наличный расчет. Оплата через банк. через банк
S1471,Белый Сервис Авто-Старт ,Независимый,Все марки,Москва,Кулаков пер. 6 ,37.64286 ,55.804167 ,(495) 980-63-78 ,www.beliyservice.ru,9:00-20:00,9:00-20:00,Наличный расчет. Оплата через банк. через банк
S1472,БЕНЦ-класс. автотехцентр,Независимый,Mercedes. BMW. Porsche,Москва,Сигнальный проезд. 18,37.60457008,55.85193246,(499) 201-03-28. (499) 903-89-45,www.benz-class.ru,9:00-21:00,10:00-20:00,Наличный расчет. Оплата через банк. через банк
S1473,Берсекер. техцентр,Независимый,Hyundai. Kia. Chevrolet. Mitsubishi. Nissan. Suzuki и Toyota ,Москва,Бирюсинка. 1/18 ст26,37.78116678,55.81799922,(495) 741-22-06,www.bers-auto.ru,9:00-20:00,10:00-19:00,Наличный расчет. Оплата через банк. через банк
S1474,Бигс-Мастер. СТО,Независимый,Все марки,Москва,Коцюбинского. 4,37.43109858,55.72911771,8-926-527-89-53,bigs-master.ru,10:00-20:00,10:00-20:00,Наличный расчет. Оплата через банк. через банк
S1475,БиК Авто. автотехцентр,Независимый,Все марки,Королёв,Лермонтова. 33,37.82616432,55.91258503,8-903-681-06-09. (495) 513-78-93,,,,Наличный расчет. Оплата через банк. через банк
S1476,Бирюлёво-Сервис М. автосервис,Независимый,Все марки,Москва,Булатниковская. 2а - 1 этаж.  ТК Бирюза,37.65188125,55.58072213,(495) 385-25-25 (многоканальный). (495) 739-55-28 (многоканальный),,,,Наличный расчет. Оплата через банк. через банк
S1477,Блеск авто. автосервис,Независимый,Все марки,Москва,Шокальского проезд. вл50,37.67130382,55.88426981,(495) 580-99-85,www.bleskplus.ru,9:00-21:00,9:00-21:00,Наличный расчет
S1478,Блок Ампель. автосервис,Независимый,Все марки,Москва,Электродная. 14а,37.755484,55.7486294,(495) 730-02-88,,,,Наличный расчет
S1479,БМВ МИНИ АВТО. автотехцентр,Независимый,BMW.MINI,Москва,Строительный проезд. 2,37.43630684,55.83802473,(495) 720-35-23,mini-bmw.pro,10:00-21:00,10:00-18:00,Наличный расчет. Оплата через банк. Visa. MasterCard. через банк. Visa. MasterCard
S1480,БМВ Сокольники. автотехцентр,Независимый,BMW,Москва,Сокольнический Вал. 1д - вход со двора,37.6530693,55.79446814,(499) 269-10-54. (495) 726-71-07,remobile.ru,,,Наличный расчет
S1481,БМВэкспресс. автосервис,Независимый,BMW,Красногорск (Красногорский район),Комсомольский 1-й пер. 10,37.30448008,55.82719595,(495) 995-78-47,www.bmwexpress.ru,,,Наличный расчет
S1482,БОГЕМА-МЕХАНИК. автосервис,Независимый,Все марки,Москва,Каховка. 30,37.56233451,55.66109941,(495) 719-95-75. (495) 719-95-65,,,,Наличный расчет. Оплата через банк. Visa. MasterCard. Diners Club. Золотая Корона. American Express. Maestro Card. Union Card. JCB. Универсальная Электронная Карта (УЭК). 
S1483,Бомба Car. автосервис,Независимый,Все марки,Москва,Красносельский 3-й пер. 9а - цокольный этаж,37.65832256,55.78415546,(499) 264-04-60. (495) 642-07-98,www.bombacar.ru,10:00-20:00,10:00-16:00,Наличный расчет. Оплата через банк. через банк
S1484,Бона. автосервис,Независимый,Все марки,Люберцы (Люберецкий район),Проектируемый 4037 проезд. ст5,37.90682682,55.67920327,(495) 517-34-97. 8-925-863-93-85,,,,Наличный расчет. Оплата через банк. через банк
S1485,Бош Авто Сервис Щелково. автотехцентр,Независимый,Все марки,Щёлково (Щёлковский район),Московская. 96 ст1,37.97995813,55.89735079,8-909-698-75-75,,,,Наличный расчет
S1486,БОШ авто сервис. автотехцентр,Независимый,Все марки,Королёв,Силикатная. 64 ст1,37.87033223,55.90508317,(495) 544-28-81. 8-964-536-87-87. 8-903-579-85-85,bosch-korolev.ru,0:00 - 24:00 ,0:00 - 24:00 ,Наличный расчет. Оплата через банк. Visa. MasterCard. Maestro Card. 
S1487,Бош Авто Сервис. ООО СБ сервис,Независимый,Все марки,Москва,Куликовская. 5 - 1 этаж,37.56447369,55.57018077,(495) 744-57-04,,,,Наличный расчет. Оплата через банк. через банк
